,time,runtime,pipeline,default_hp,accuracy,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
76,1723211366.19809,4.604474782943726,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.10620463694775428,
                                      min_samples_leaf=2, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.9425,True,"{'accuracy': [0.9281045751633987, 0.9607843137254902, 0.9803921568627451, 0.9215686274509803, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.10620463694775428, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
77,1723211370.804899,9.69783329963684,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.28507984928226027,
                                      min_samples_leaf=2, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.9203,True,"{'accuracy': [0.9084967320261438, 0.9281045751633987, 0.9411764705882353, 0.9150326797385621, 0.9084967320261438]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.28507984928226027, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
78,1723211380.5064042,6.653266906738281,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.42263071731748336,
                                      min_samples_leaf=13, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.8993,True,"{'accuracy': [0.8954248366013072, 0.8823529411764706, 0.9411764705882353, 0.8758169934640523, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.42263071731748336, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
79,1723211387.161348,9.489887952804565,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.7843590803100271,
                                      min_samples_leaf=19, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.8797,True,"{'accuracy': [0.8366013071895425, 0.9215686274509803, 0.8823529411764706, 0.8562091503267973, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7843590803100271, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
80,1723211396.652552,8.995343208312988,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.39921370611820883,
                                      min_samples_leaf=16, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.9176,True,"{'accuracy': [0.9281045751633987, 0.9084967320261438, 0.9215686274509803, 0.8954248366013072, 0.934640522875817]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.39921370611820883, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
81,1723211405.651245,2.936948299407959,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.1263021714656951,
                                      min_samples_leaf=12, n_estimators=512,
                                      warm_start=True))])",False,0.868,True,"{'accuracy': [0.8496732026143791, 0.8627450980392157, 0.8627450980392157, 0.8954248366013072, 0.869281045751634]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.1263021714656951, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
82,1723211408.589751,17.689759254455566,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.5175976929395113,
                                      min_samples_leaf=4, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.9542,True,"{'accuracy': [0.954248366013072, 0.9869281045751634, 0.9607843137254902, 0.9411764705882353, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5175976929395113, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
83,1723211426.2807748,1.4580740928649902,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.016801909673582305,
                                      min_samples_leaf=8, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.8889,True,"{'accuracy': [0.9150326797385621, 0.869281045751634, 0.8954248366013072, 0.8758169934640523, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.016801909673582305, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
84,1723211427.740305,20.300822973251343,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.5620677484124956,
                                      min_samples_leaf=6, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.9464,True,"{'accuracy': [0.9477124183006536, 0.934640522875817, 0.954248366013072, 0.9281045751633987, 0.9673202614379085]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5620677484124956, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 6, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
85,1723211448.060243,3.697526216506958,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.10405886226962824,
                                      min_samples_leaf=5, min_samples_split=11,
                                      n_estimators=512, warm_start=True))])",False,0.9176,True,"{'accuracy': [0.9019607843137255, 0.9084967320261438, 0.9281045751633987, 0.9281045751633987, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.10405886226962824, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
86,1723211451.759955,7.702425003051758,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.3469813480588355,
                                      min_samples_leaf=18, min_samples_split=10,
                                      n_estimators=512, warm_start=True))])",False,0.9281,True,"{'accuracy': [0.954248366013072, 0.9019607843137255, 0.9477124183006536, 0.9411764705882353, 0.8954248366013072]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.3469813480588355, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
87,1723211459.463593,9.748463869094849,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.4317066815902555,
                                      min_samples_leaf=2, min_samples_split=13,
                                      n_estimators=512, warm_start=True))])",False,0.932,True,"{'accuracy': [0.9281045751633987, 0.934640522875817, 0.9215686274509803, 0.9084967320261438, 0.9673202614379085]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.4317066815902555, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 13, 'min_weight_fraction_leaf': 0.0}"
88,1723211469.216236,8.382629871368408,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.6578983628955987,
                                      min_samples_leaf=20, min_samples_split=8,
                                      n_estimators=512, warm_start=True))])",False,0.8889,True,"{'accuracy': [0.8954248366013072, 0.8562091503267973, 0.9150326797385621, 0.8823529411764706, 0.8954248366013072]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6578983628955987, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
89,1723211477.601579,4.342323064804077,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.14689109659610855,
                                      min_samples_leaf=18, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.9059,True,"{'accuracy': [0.9084967320261438, 0.9150326797385621, 0.9019607843137255, 0.8758169934640523, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.14689109659610855, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
90,1723211481.9476,6.327226161956787,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.36738900447406764,
                                      min_samples_leaf=17, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.902,True,"{'accuracy': [0.8888888888888888, 0.9150326797385621, 0.9019607843137255, 0.8758169934640523, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.36738900447406764, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
91,1723211488.2788339,16.732450008392334,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.6706334193951377,
                                      min_samples_split=3, n_estimators=512,
                                      warm_start=True))])",False,0.9425,True,"{'accuracy': [0.9477124183006536, 0.9411764705882353, 0.9215686274509803, 0.934640522875817, 0.9673202614379085]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.6706334193951377, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
92,1723211505.015197,24.553269863128662,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.7525414275513442,
                                      min_samples_split=7, n_estimators=512,
                                      warm_start=True))])",False,0.9477,True,"{'accuracy': [0.954248366013072, 0.9607843137254902, 0.9607843137254902, 0.9411764705882353, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7525414275513442, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
93,1723211529.569741,16.501715183258057,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.8290925319982835,
                                      min_samples_leaf=3, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.9085,True,"{'accuracy': [0.9281045751633987, 0.8954248366013072, 0.9019607843137255, 0.9019607843137255, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8290925319982835, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
94,1723211546.073931,23.113276958465576,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.5519047974190603,
                                      n_estimators=512, warm_start=True))])",False,0.9359,True,"{'accuracy': [0.9215686274509803, 0.9150326797385621, 0.9281045751633987, 0.9673202614379085, 0.9477124183006536]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5519047974190603, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
95,1723211569.191533,10.674428939819336,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.5346405218137383,
                                      min_samples_leaf=2, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.9399,True,"{'accuracy': [0.9411764705882353, 0.934640522875817, 0.9477124183006536, 0.9607843137254902, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5346405218137383, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
96,1723211579.867197,12.296372175216675,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.8402525209064357,
                                      min_samples_leaf=11, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.8719,True,"{'accuracy': [0.8431372549019608, 0.869281045751634, 0.8888888888888888, 0.8823529411764706, 0.8758169934640523]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8402525209064357, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
97,1723211592.168124,3.184926986694336,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.1631821645011443,
                                      min_samples_leaf=19, min_samples_split=14,
                                      n_estimators=512, warm_start=True))])",False,0.8784,True,"{'accuracy': [0.9084967320261438, 0.8627450980392157, 0.9019607843137255, 0.8888888888888888, 0.8300653594771242]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.1631821645011443, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
98,1723211595.354395,13.343394041061401,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.6049914914489973,
                                      min_samples_leaf=15, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.9216,True,"{'accuracy': [0.9411764705882353, 0.9281045751633987, 0.9019607843137255, 0.934640522875817, 0.9019607843137255]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.6049914914489973, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
99,1723211608.700616,10.97423005104065,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.5324266479378083,
                                      min_samples_leaf=18, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.9137,True,"{'accuracy': [0.8888888888888888, 0.9215686274509803, 0.8888888888888888, 0.9215686274509803, 0.9477124183006536]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5324266479378083, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 18, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
100,1723211619.676131,22.030363082885742,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.6628522588071589,
                                      min_samples_split=18, n_estimators=512,
                                      warm_start=True))])",False,0.9294,True,"{'accuracy': [0.934640522875817, 0.934640522875817, 0.954248366013072, 0.934640522875817, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6628522588071589, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
101,1723211641.7097769,3.117232084274292,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.13514791952532546,
                                      min_samples_leaf=12, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.8902,True,"{'accuracy': [0.9281045751633987, 0.8954248366013072, 0.869281045751634, 0.8823529411764706, 0.8758169934640523]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.13514791952532546, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
102,1723211644.828591,11.260891199111938,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.5853700907376694,
                                      min_samples_leaf=11, min_samples_split=18,
                                      n_estimators=512, warm_start=True))])",False,0.9007,True,"{'accuracy': [0.9215686274509803, 0.9019607843137255, 0.934640522875817, 0.8888888888888888, 0.8562091503267973]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5853700907376694, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 18, 'min_weight_fraction_leaf': 0.0}"
103,1723211656.090754,6.707449913024902,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.2795908322320352,
                                      min_samples_leaf=20, min_samples_split=19,
                                      n_estimators=512, warm_start=True))])",False,0.9007,True,"{'accuracy': [0.8954248366013072, 0.9215686274509803, 0.8954248366013072, 0.8823529411764706, 0.9084967320261438]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.2795908322320352, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
104,1723211662.799458,9.423444271087646,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.3418201684801191,
                                      min_samples_leaf=19, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.881,True,"{'accuracy': [0.8758169934640523, 0.8627450980392157, 0.8888888888888888, 0.8954248366013072, 0.8823529411764706]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3418201684801191, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
105,1723211672.227788,6.827085256576538,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.19734954701959972,
                                      min_samples_leaf=5, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.9255,True,"{'accuracy': [0.9281045751633987, 0.8954248366013072, 0.9477124183006536, 0.9150326797385621, 0.9411764705882353]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.19734954701959972, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
106,1723211679.060311,13.122831106185913,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.8949768546555167,
                                      min_samples_leaf=11, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.9085,True,"{'accuracy': [0.8758169934640523, 0.934640522875817, 0.9150326797385621, 0.8888888888888888, 0.9281045751633987]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8949768546555167, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
107,1723211692.184614,14.87694001197815,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(criterion='entropy',
                                      max_features=0.5628136870298995,
                                      min_samples_leaf=8, min_samples_split=6,
                                      n_estimators=512, warm_start=True))])",False,0.9333,True,"{'accuracy': [0.934640522875817, 0.934640522875817, 0.954248366013072, 0.9019607843137255, 0.9411764705882353]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5628136870298995, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
108,1723211707.0645509,5.778093099594116,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.3474788884332032,
                                      min_samples_leaf=13, min_samples_split=17,
                                      n_estimators=512, warm_start=True))])",False,0.8941,True,"{'accuracy': [0.9084967320261438, 0.8758169934640523, 0.8496732026143791, 0.9150326797385621, 0.9215686274509803]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.3474788884332032, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
109,1723211712.843939,14.349906206130981,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.6782657852924748,
                                      min_samples_leaf=15, min_samples_split=4,
                                      n_estimators=512, warm_start=True))])",False,0.9255,True,"{'accuracy': [0.9215686274509803, 0.9411764705882353, 0.9411764705882353, 0.9281045751633987, 0.8954248366013072]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6782657852924748, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
110,1723211727.195094,23.849494218826294,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(max_features=0.7541556842405203,
                                      min_samples_leaf=3, min_samples_split=5,
                                      n_estimators=512, warm_start=True))])",False,0.9307,True,"{'accuracy': [0.9673202614379085, 0.9215686274509803, 0.9411764705882353, 0.9084967320261438, 0.9150326797385621]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.7541556842405203, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
111,1723211751.048245,6.3916120529174805,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.47555065996897017,
                                      min_samples_leaf=17, min_samples_split=15,
                                      n_estimators=512, warm_start=True))])",False,0.8706,True,"{'accuracy': [0.8627450980392157, 0.8431372549019608, 0.9281045751633987, 0.8496732026143791, 0.869281045751634]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.47555065996897017, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
112,1723211757.441535,8.456494808197021,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.6274528246453769,
                                      min_samples_leaf=17, min_samples_split=3,
                                      n_estimators=512, warm_start=True))])",False,0.8915,True,"{'accuracy': [0.9019607843137255, 0.9084967320261438, 0.9084967320261438, 0.8888888888888888, 0.8496732026143791]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6274528246453769, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
113,1723211765.899647,20.884418964385986,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True,
                                      max_features=0.9268850309150171,
                                      min_samples_leaf=2, min_samples_split=16,
                                      n_estimators=512, warm_start=True))])",False,0.9216,True,"{'accuracy': [0.934640522875817, 0.9019607843137255, 0.9411764705882353, 0.9215686274509803, 0.9084967320261438]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9268850309150171, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
114,1723211786.787801,12.736314058303833,"Pipeline(steps=[('learner',
                 ExtraTreesClassifier(bootstrap=True, criterion='entropy',
                                      max_features=0.754002696743752,
                                      min_samples_leaf=10, min_samples_split=7,
                                      n_estimators=512, warm_start=True))])",False,0.9046,True,"{'accuracy': [0.9281045751633987, 0.9019607843137255, 0.8888888888888888, 0.9150326797385621, 0.8888888888888888]}",ok,,,,,,sklearn.ensemble._forest.ExtraTreesClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.754002696743752, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
