,time,runtime,pipeline,default_hp,accuracy,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
15,1720630195.5617652,0.1948399543762207,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier())])",True,0.72,True,"{'accuracy': [0.65, 0.65, 0.8, 0.8, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,
16,1720630195.576663,0.013694286346435547,"Pipeline(steps=[('data-pre-processor', Normalizer()),
                ('learner', KNeighborsClassifier())])",True,0.64,False,"{'accuracy': [0.7, 0.5, 0.65, 0.55, 0.8]}",ok,,sklearn.preprocessing._data.Normalizer,,,,sklearn.neighbors._classification.KNeighborsClassifier,
17,1720630197.114438,1.5373790264129639,"Pipeline(steps=[('data-pre-processor', PowerTransformer()),
                ('learner', KNeighborsClassifier())])",True,0.68,False,"{'accuracy': [0.55, 0.8, 0.8, 0.65, 0.6]}",ok,,sklearn.preprocessing._data.PowerTransformer,,,,sklearn.neighbors._classification.KNeighborsClassifier,
18,1720630197.3594034,0.24447989463806152,"Pipeline(steps=[('data-pre-processor', QuantileTransformer()),
                ('learner', KNeighborsClassifier())])",True,0.64,False,"{'accuracy': [0.7, 0.55, 0.6, 0.75, 0.6]}",ok,,sklearn.preprocessing._data.QuantileTransformer,,,,sklearn.neighbors._classification.KNeighborsClassifier,
19,1720630197.4789515,0.11903905868530273,"Pipeline(steps=[('data-pre-processor', RobustScaler()),
                ('learner', KNeighborsClassifier())])",True,0.65,False,"{'accuracy': [0.75, 0.65, 0.7, 0.6, 0.55]}",ok,,sklearn.preprocessing._data.RobustScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,
20,1720630197.4872394,0.007941961288452148,"Pipeline(steps=[('data-pre-processor', StandardScaler()),
                ('learner', KNeighborsClassifier())])",True,0.6,False,"{'accuracy': [0.65, 0.6, 0.55, 0.55, 0.65]}",ok,,sklearn.preprocessing._data.StandardScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,
21,1720630197.4978514,0.010365962982177734,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner', KNeighborsClassifier())])",True,0.7,False,"{'accuracy': [0.4, 0.75, 0.8, 0.8, 0.75]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.neighbors._classification.KNeighborsClassifier,
22,1720630203.3804104,5.882026672363281,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', FastICA()),
                ('learner', KNeighborsClassifier())])",True,0.43,False,"{'accuracy': [0.5, 0.35, 0.45, 0.4, 0.45]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.decomposition._fastica.FastICA,,sklearn.neighbors._classification.KNeighborsClassifier,
23,1720630203.4557028,0.07462739944458008,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', FeatureAgglomeration()),
                ('learner', KNeighborsClassifier())])",True,0.7,False,"{'accuracy': [0.7, 0.75, 0.8, 0.75, 0.5]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.cluster._agglomerative.FeatureAgglomeration,,sklearn.neighbors._classification.KNeighborsClassifier,
24,1720630203.4581003,0.0014178752899169922,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', KernelPCA()),
                ('learner', KNeighborsClassifier())])",True,,False,,avoided,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.decomposition._kernel_pca.KernelPCA,,sklearn.neighbors._classification.KNeighborsClassifier,
25,1720630203.4596572,0.0010933876037597656,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', RBFSampler()),
                ('learner', KNeighborsClassifier())])",True,,False,,avoided,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.kernel_approximation.RBFSampler,,sklearn.neighbors._classification.KNeighborsClassifier,
26,1720630203.4614275,0.0011372566223144531,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', Nystroem()),
                ('learner', KNeighborsClassifier())])",True,,False,,avoided,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.kernel_approximation.Nystroem,,sklearn.neighbors._classification.KNeighborsClassifier,
27,1720630206.6241775,3.1623480319976807,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', PCA()),
                ('learner', KNeighborsClassifier())])",True,0.67,False,"{'accuracy': [0.8, 0.7, 0.65, 0.6, 0.6]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.decomposition._pca.PCA,,sklearn.neighbors._classification.KNeighborsClassifier,
28,1720630511.699148,305.073903799057,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', PolynomialFeatures()),
                ('learner', KNeighborsClassifier())])",True,,False,,timeout,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.preprocessing._polynomial.PolynomialFeatures,,sklearn.neighbors._classification.KNeighborsClassifier,
29,1720630511.8144906,0.11266946792602539,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', SelectPercentile()),
                ('learner', KNeighborsClassifier())])",True,0.67,False,"{'accuracy': [0.75, 0.65, 0.65, 0.65, 0.65]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,sklearn.feature_selection._univariate_selection.SelectPercentile,,sklearn.neighbors._classification.KNeighborsClassifier,
30,1720630511.8185527,0.0034813880920410156,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('feature-pre-processor', GenericUnivariateSelect()),
                ('learner', KNeighborsClassifier())])",True,,False,,exception,"Traceback (most recent call last):
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/naiveautoml/commons.py"", line 168, in evaluate
    scores, evaluation_report = self.evaluation_fun(pl, self.X, self.y, [self.scoring] + self.side_scores)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/naiveautoml/evaluators.py"", line 95, in __call__
    scores = self.evaluate_splits(
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/naiveautoml/evaluators.py"", line 121, in evaluate_splits
    split_results = self.evaluate_split(
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/naiveautoml/evaluators.py"", line 142, in evaluate_split
    pl_copy.fit(X_train, y_train)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/base.py"", line 1351, in wrapper
    return fit_method(estimator, *args, **kwargs)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/pipeline.py"", line 475, in fit
    self._final_estimator.fit(Xt, y, **last_step_params[""fit""])
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/base.py"", line 1351, in wrapper
    return fit_method(estimator, *args, **kwargs)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/neighbors/_classification.py"", line 238, in fit
    return self._fit(X, y)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/neighbors/_base.py"", line 476, in _fit
    X, y = self._validate_data(
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/base.py"", line 650, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1192, in check_X_y
    X = check_array(
  File ""/home/till/PycharmProjects/watchplant_classification/venv/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1035, in check_array
    raise ValueError(
ValueError: Found array with 0 feature(s) (shape=(77, 0)) while a minimum of 1 is required by KNeighborsClassifier.
",sklearn.preprocessing._data.MinMaxScaler,,sklearn.feature_selection._univariate_selection.GenericUnivariateSelect,,sklearn.neighbors._classification.KNeighborsClassifier,
31,1720630511.821235,0.010551214218139648,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=1, weights='distance'))])",False,0.46,True,"{'accuracy': [0.5, 0.35, 0.45, 0.45, 0.55]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 2, 'weights': 'distance'}"
32,1720630511.8328657,0.008753061294555664,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=3, weights='distance'))])",False,0.58,True,"{'accuracy': [0.65, 0.5, 0.55, 0.65, 0.55]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 3, 'p': 2, 'weights': 'distance'}"
33,1720630511.8427875,0.007714748382568359,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=37))])",False,0.61,True,"{'accuracy': [0.6, 0.6, 0.75, 0.6, 0.5]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 37, 'p': 2, 'weights': 'uniform'}"
34,1720630511.8516462,0.008916378021240234,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=4, p=1))])",False,0.63,True,"{'accuracy': [0.65, 0.65, 0.6, 0.55, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}"
35,1720630511.8616343,0.010144948959350586,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=19, weights='distance'))])",False,0.75,True,"{'accuracy': [0.7, 0.8, 0.75, 0.7, 0.8]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 19, 'p': 2, 'weights': 'distance'}"
36,1720630511.8728502,0.00798177719116211,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=65))])",False,0.61,True,"{'accuracy': [0.8, 0.6, 0.5, 0.6, 0.55]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 65, 'p': 2, 'weights': 'uniform'}"
37,1720630511.8818579,0.008907079696655273,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1, p=1))])",False,0.56,True,"{'accuracy': [0.5, 0.55, 0.45, 0.65, 0.65]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
38,1720630511.8918083,0.007356882095336914,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1))])",False,0.55,True,"{'accuracy': [0.6, 0.5, 0.55, 0.55, 0.55]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}"
39,1720630511.9002256,0.0012230873107910156,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1, p=1))])",False,0.56,True,"{'accuracy': [0.5, 0.55, 0.45, 0.65, 0.65]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
40,1720630511.9025578,0.01251530647277832,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=68, p=1,
                                      weights='distance'))])",False,0.6,True,"{'accuracy': [0.55, 0.55, 0.6, 0.55, 0.75]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 68, 'p': 1, 'weights': 'distance'}"
41,1720630511.916131,0.010368108749389648,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=1, p=1, weights='distance'))])",False,0.6,True,"{'accuracy': [0.55, 0.55, 0.5, 0.85, 0.55]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'distance'}"
42,1720630511.927607,0.009962320327758789,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=4, p=1, weights='distance'))])",False,0.66,True,"{'accuracy': [0.8, 0.65, 0.65, 0.6, 0.6]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 4, 'p': 1, 'weights': 'distance'}"
43,1720630511.9386482,0.001071929931640625,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=1, weights='distance'))])",False,0.46,True,"{'accuracy': [0.5, 0.35, 0.45, 0.45, 0.55]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 2, 'weights': 'distance'}"
44,1720630511.9407458,0.0011529922485351562,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=4, p=1, weights='distance'))])",False,0.66,True,"{'accuracy': [0.8, 0.65, 0.65, 0.6, 0.6]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 4, 'p': 1, 'weights': 'distance'}"
45,1720630511.9429462,0.007470369338989258,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=18))])",False,0.75,True,"{'accuracy': [0.7, 0.7, 0.9, 0.55, 0.9]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 18, 'p': 2, 'weights': 'uniform'}"
46,1720630511.951455,0.0008752346038818359,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1))])",False,0.55,True,"{'accuracy': [0.6, 0.5, 0.55, 0.55, 0.55]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}"
47,1720630511.9533484,0.010333538055419922,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=3, p=1, weights='distance'))])",False,0.66,True,"{'accuracy': [0.65, 0.55, 0.65, 0.55, 0.9]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 3, 'p': 1, 'weights': 'distance'}"
48,1720630511.9647193,0.008355855941772461,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=44, weights='distance'))])",False,0.71,True,"{'accuracy': [0.7, 0.7, 0.6, 0.7, 0.85]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 44, 'p': 2, 'weights': 'distance'}"
49,1720630511.9741106,0.00092315673828125,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1, p=1))])",False,0.56,True,"{'accuracy': [0.5, 0.55, 0.45, 0.65, 0.65]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
50,1720630511.9760602,0.0009317398071289062,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1, p=1))])",False,0.56,True,"{'accuracy': [0.5, 0.55, 0.45, 0.65, 0.65]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
51,1720630511.9780169,0.008003950119018555,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=2, weights='distance'))])",False,0.55,True,"{'accuracy': [0.45, 0.6, 0.75, 0.65, 0.3]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 2, 'p': 2, 'weights': 'distance'}"
52,1720630511.987065,0.010186433792114258,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=18, p=1,
                                      weights='distance'))])",False,0.72,True,"{'accuracy': [0.8, 1.0, 0.65, 0.55, 0.6]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 18, 'p': 1, 'weights': 'distance'}"
53,1720630511.998281,0.007387638092041016,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=13))])",False,0.71,True,"{'accuracy': [0.65, 0.8, 0.8, 0.6, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}"
54,1720630512.0066986,0.0011627674102783203,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=3, p=1, weights='distance'))])",False,0.66,True,"{'accuracy': [0.65, 0.55, 0.65, 0.55, 0.9]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 3, 'p': 1, 'weights': 'distance'}"
55,1720630512.0090375,0.009113073348999023,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=2, p=1))])",False,0.62,True,"{'accuracy': [0.5, 0.7, 0.55, 0.65, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}"
56,1720630512.019208,0.0008907318115234375,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1))])",False,0.55,True,"{'accuracy': [0.6, 0.5, 0.55, 0.55, 0.55]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}"
57,1720630512.0211418,0.008809089660644531,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=36, weights='distance'))])",False,0.69,True,"{'accuracy': [0.7, 0.75, 0.65, 0.65, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 36, 'p': 2, 'weights': 'distance'}"
58,1720630512.0310428,0.009160757064819336,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=18, p=1))])",False,0.68,True,"{'accuracy': [0.65, 0.75, 0.7, 0.6, 0.7]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 18, 'p': 1, 'weights': 'uniform'}"
59,1720630512.0412261,0.010212898254394531,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=12, weights='distance'))])",False,0.76,True,"{'accuracy': [0.7, 0.85, 0.8, 0.8, 0.65]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 12, 'p': 2, 'weights': 'distance'}"
60,1720630512.0525157,0.0010602474212646484,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=2, weights='distance'))])",False,0.55,True,"{'accuracy': [0.45, 0.6, 0.75, 0.65, 0.3]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 2, 'p': 2, 'weights': 'distance'}"
61,1720630512.0546207,0.010270833969116211,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner',
                 KNeighborsClassifier(n_neighbors=15, p=1,
                                      weights='distance'))])",False,0.71,True,"{'accuracy': [0.7, 0.75, 0.7, 0.8, 0.6]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 15, 'p': 1, 'weights': 'distance'}"
62,1720630512.065912,0.008984804153442383,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=3, p=1))])",False,0.72,True,"{'accuracy': [0.75, 0.7, 0.9, 0.6, 0.65]}",ok,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}"
63,1720630512.0759566,0.0009171962738037109,"Pipeline(steps=[('data-pre-processor', MinMaxScaler()),
                ('learner', KNeighborsClassifier(n_neighbors=1, p=1))])",False,0.56,True,"{'accuracy': [0.5, 0.55, 0.45, 0.65, 0.65]}",cache,,sklearn.preprocessing._data.MinMaxScaler,,,,sklearn.neighbors._classification.KNeighborsClassifier,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
