,time,runtime,pipeline,default_hp,roc_auc,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
44,1720632368.2470984,15.408535242080688,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=599,
                                        min_samples_leaf=10, n_estimators=512,
                                        warm_start=True))])",False,0.9321,True,"{'roc_auc': [0.8461538461538461, 0.9871794871794871, 0.8653846153846154, 0.9871794871794872, 0.9743589743589745]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9592417908346329, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
45,1720632383.6570148,2.1293282508850098,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=75,
                                        min_samples_leaf=19,
                                        min_samples_split=14, n_estimators=512,
                                        warm_start=True))])",False,0.85,True,"{'roc_auc': [0.9038461538461539, 0.8397435897435898, 0.7756410256410255, 0.9102564102564102, 0.8205128205128206]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6484421173197732, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
46,1720632385.7877402,13.452384948730469,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=682,
                                        min_samples_leaf=3, min_samples_split=8,
                                        n_estimators=512, warm_start=True))])",False,0.9026,True,"{'roc_auc': [0.9487179487179487, 0.8076923076923077, 0.8846153846153846, 0.9294871794871795, 0.9423076923076923]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9786530780689447, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 8, 'min_weight_fraction_leaf': 0.0}"
47,1720632399.2417397,7.6960015296936035,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=353, min_samples_leaf=2,
                                        min_samples_split=5, n_estimators=512,
                                        warm_start=True))])",False,0.8833,True,"{'roc_auc': [0.7948717948717948, 0.8974358974358975, 0.9615384615384615, 0.8782051282051282, 0.8846153846153847]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8798664974291505, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
48,1720632406.9391344,6.3753180503845215,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=178, min_samples_leaf=4,
                                        min_samples_split=10, n_estimators=512,
                                        warm_start=True))])",False,0.8987,True,"{'roc_auc': [0.826923076923077, 0.9743589743589743, 0.8269230769230769, 0.8846153846153846, 0.9807692307692308]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.7774321570389743, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}"
49,1720632413.3158822,7.670376300811768,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=567, min_samples_leaf=12,
                                        min_samples_split=7, n_estimators=512,
                                        warm_start=True))])",False,0.9333,True,"{'roc_auc': [0.9807692307692307, 1.0, 0.8974358974358975, 0.8461538461538461, 0.9423076923076924]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9510949142083358, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 7, 'min_weight_fraction_leaf': 0.0}"
50,1720632420.9876509,12.009661674499512,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=654,
                                        min_samples_leaf=4,
                                        min_samples_split=17, n_estimators=512,
                                        warm_start=True))])",False,0.909,True,"{'roc_auc': [0.9679487179487181, 0.8141025641025641, 0.9358974358974359, 0.9230769230769231, 0.9038461538461539]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9722632925776541, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
51,1720632432.9987195,1.2212824821472168,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=9, min_samples_leaf=2,
                                        min_samples_split=6, n_estimators=512,
                                        warm_start=True))])",False,0.9154,True,"{'roc_auc': [0.8782051282051282, 0.9423076923076923, 0.9294871794871795, 0.9487179487179487, 0.8782051282051282]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.3423843839975381, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
52,1720632434.2213905,1.0184745788574219,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=1,
                                        min_samples_leaf=3,
                                        min_samples_split=12, n_estimators=512,
                                        warm_start=True))])",False,0.9154,True,"{'roc_auc': [0.9487179487179487, 0.9038461538461539, 0.9935897435897436, 0.782051282051282, 0.9487179487179487]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.07432132110304324, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 12, 'min_weight_fraction_leaf': 0.0}"
53,1720632435.241233,3.906820774078369,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=92, min_samples_leaf=2,
                                        min_samples_split=14, n_estimators=512,
                                        warm_start=True))])",False,0.9115,True,"{'roc_auc': [0.9038461538461539, 0.9230769230769231, 0.9230769230769231, 0.9166666666666666, 0.891025641025641]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.6797107785880623, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
54,1720632439.1494274,1.5250887870788574,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=59, min_samples_leaf=16,
                                        min_samples_split=14, n_estimators=512,
                                        warm_start=True))])",False,0.9179,True,"{'roc_auc': [0.9487179487179487, 0.8846153846153846, 0.9551282051282051, 0.8974358974358975, 0.9038461538461537]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.6118782706802176, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
55,1720632440.6759217,1.980090856552124,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=54,
                                        min_samples_leaf=7,
                                        min_samples_split=11, n_estimators=512,
                                        warm_start=True))])",False,0.941,True,"{'roc_auc': [0.9166666666666666, 0.9871794871794872, 0.9358974358974359, 0.9294871794871795, 0.9358974358974359]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5994661802555707, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
56,1720632442.6574943,19.699942350387573,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=758, min_samples_leaf=10,
                                        min_samples_split=15, n_estimators=512,
                                        warm_start=True))])",False,0.9026,True,"{'roc_auc': [0.9102564102564104, 0.9679487179487178, 0.7211538461538461, 0.9391025641025641, 0.9743589743589743]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9945037247608399, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
57,1720632462.3588412,1.586120367050171,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=41, min_samples_leaf=10,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.9218,True,"{'roc_auc': [0.8525641025641025, 0.9102564102564104, 0.9615384615384616, 0.9871794871794872, 0.8974358974358975]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5577508608102879, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
58,1720632463.9463549,7.490625381469727,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=364, min_samples_leaf=20,
                                        min_samples_split=16, n_estimators=512,
                                        warm_start=True))])",False,0.8244,True,"{'roc_auc': [0.8333333333333333, 0.8012820512820513, 0.8782051282051282, 0.8397435897435898, 0.7692307692307693]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.8845403730285863, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 20, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
59,1720632471.4383621,6.010945796966553,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=363, min_samples_leaf=8,
                                        min_samples_split=15, n_estimators=512,
                                        warm_start=True))])",False,0.8962,True,"{'roc_auc': [0.8782051282051283, 0.9358974358974359, 0.9423076923076923, 0.8846153846153846, 0.8397435897435898]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8841487832569551, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0}"
60,1720632477.4507153,8.719889879226685,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=498,
                                        min_samples_leaf=7, n_estimators=512,
                                        warm_start=True))])",False,0.8821,True,"{'roc_auc': [0.8205128205128206, 0.9166666666666666, 0.7884615384615384, 0.9102564102564102, 0.9743589743589743]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9315511638016725, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
61,1720632486.1720333,1.6848788261413574,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=28,
                                        min_samples_split=17, n_estimators=512,
                                        warm_start=True))])",False,0.9436,True,"{'roc_auc': [1.0, 0.8525641025641025, 0.9487179487179487, 0.9423076923076923, 0.9743589743589743]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5017913549289754, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
62,1720632487.8583565,1.012230634689331,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=3,
                                        min_samples_leaf=12,
                                        min_samples_split=6, n_estimators=512,
                                        warm_start=True))])",False,0.9013,True,"{'roc_auc': [0.8717948717948718, 0.8141025641025641, 0.9615384615384616, 0.8974358974358975, 0.9615384615384615]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.17839057788727342, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 12, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
63,1720632488.8719363,1.554436206817627,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=27, min_samples_leaf=3,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.9333,True,"{'roc_auc': [0.7756410256410257, 0.9615384615384615, 0.967948717948718, 0.967948717948718, 0.9935897435897436]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.49702080198053056, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
64,1720632490.4277666,6.690300464630127,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=386, min_samples_leaf=7,
                                        min_samples_split=17, n_estimators=512,
                                        warm_start=True))])",False,0.9513,True,"{'roc_auc': [0.9615384615384615, 0.9294871794871795, 0.9935897435897436, 0.9294871794871795, 0.9423076923076923]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8932010657781266, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 7, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
65,1720632497.119471,1.0123775005340576,"Pipeline(steps=[('learner',
                 RandomForestClassifier(criterion='entropy', max_features=2,
                                        min_samples_leaf=9,
                                        min_samples_split=17, n_estimators=512,
                                        warm_start=True))])",False,0.9167,True,"{'roc_auc': [0.8974358974358974, 0.9294871794871795, 0.8974358974358974, 0.9743589743589743, 0.8846153846153846]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.16201929955519212, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 9, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.0}"
66,1720632498.1332812,13.616342782974243,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=375,
                                        min_samples_leaf=2,
                                        min_samples_split=16, n_estimators=512,
                                        warm_start=True))])",False,0.9295,True,"{'roc_auc': [0.9551282051282051, 0.9551282051282051, 0.9038461538461539, 0.9551282051282052, 0.8782051282051282]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8888370439032519, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 16, 'min_weight_fraction_leaf': 0.0}"
67,1720632511.7509956,14.598299741744995,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=671,
                                        min_samples_leaf=17,
                                        min_samples_split=19, n_estimators=512,
                                        warm_start=True))])",False,0.8744,True,"{'roc_auc': [0.6153846153846153, 0.9551282051282051, 0.8974358974358975, 0.9423076923076923, 0.9615384615384615]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9761832205878026, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 17, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
68,1720632526.350689,1.0010862350463867,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=4, min_samples_leaf=16,
                                        min_samples_split=5, n_estimators=512,
                                        warm_start=True))])",False,0.8808,True,"{'roc_auc': [0.8012820512820513, 0.9487179487179487, 0.891025641025641, 0.8076923076923078, 0.9551282051282051]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.23329542010658844, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0}"
69,1720632527.353143,1.559861421585083,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=29, min_samples_leaf=11,
                                        min_samples_split=4, n_estimators=512,
                                        warm_start=True))])",False,0.9051,True,"{'roc_auc': [0.9358974358974359, 0.9423076923076923, 0.9166666666666667, 0.7756410256410257, 0.9551282051282051]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.5087496691813312, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 4, 'min_weight_fraction_leaf': 0.0}"
70,1720632528.9143806,6.325783967971802,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=634, min_samples_leaf=16,
                                        min_samples_split=6, n_estimators=512,
                                        warm_start=True))])",False,0.9397,True,"{'roc_auc': [0.9871794871794872, 0.923076923076923, 0.9230769230769231, 0.8717948717948718, 0.9935897435897436]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9677227231776847, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
71,1720632535.2415686,6.7302939891815186,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=387, min_samples_leaf=6,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.8833,True,"{'roc_auc': [0.9166666666666667, 0.9423076923076923, 0.8525641025641026, 0.8589743589743589, 0.8461538461538461]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8939256123530964, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 6, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
72,1720632541.9732268,5.060470819473267,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=211,
                                        min_samples_leaf=16,
                                        min_samples_split=3, n_estimators=512,
                                        warm_start=True))])",False,0.9038,True,"{'roc_auc': [0.891025641025641, 0.9358974358974359, 0.9487179487179487, 0.8846153846153846, 0.8589743589743589]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8029549386260273, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 16, 'min_samples_split': 3, 'min_weight_fraction_leaf': 0.0}"
73,1720632547.0350897,4.7896928787231445,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=303, min_samples_leaf=10,
                                        min_samples_split=11, n_estimators=512,
                                        warm_start=True))])",False,0.9256,True,"{'roc_auc': [0.9102564102564102, 0.9230769230769231, 0.9551282051282051, 0.9294871794871794, 0.9102564102564102]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8572425209351798, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
74,1720632551.8261197,14.876473903656006,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=555, min_samples_leaf=8,
                                        min_samples_split=19, n_estimators=512,
                                        warm_start=True))])",False,0.9167,True,"{'roc_auc': [0.8653846153846154, 0.9166666666666666, 0.9358974358974359, 0.9487179487179487, 0.9166666666666666]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9476596224667385, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
75,1720632566.7040043,10.138922929763794,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=413,
                                        min_samples_leaf=10, n_estimators=512,
                                        warm_start=True))])",False,0.8782,True,"{'roc_auc': [0.9358974358974359, 0.8397435897435898, 0.858974358974359, 0.8782051282051282, 0.8782051282051282]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.9033343508605531, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}"
76,1720632576.8442755,0.8180818557739258,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=4, min_samples_leaf=10,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.9179,True,"{'roc_auc': [0.8076923076923077, 0.9294871794871795, 0.9743589743589745, 0.967948717948718, 0.9102564102564104]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.21111873463129383, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
77,1720632577.6637645,3.293046474456787,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=134, min_samples_leaf=19,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.8782,True,"{'roc_auc': [0.8846153846153846, 0.9102564102564102, 0.8717948717948717, 0.8333333333333333, 0.891025641025641]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.734574219984284, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 19, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
78,1720632580.9581566,4.079842567443848,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=245, min_samples_leaf=10,
                                        min_samples_split=14, n_estimators=512,
                                        warm_start=True))])",False,0.8987,True,"{'roc_auc': [0.9615384615384616, 0.8653846153846153, 0.9038461538461539, 0.891025641025641, 0.8717948717948718]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.8255269286815236, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 14, 'min_weight_fraction_leaf': 0.0}"
79,1720632585.0393884,16.46714448928833,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=595, min_samples_leaf=6,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.9385,True,"{'roc_auc': [0.9038461538461537, 0.9935897435897436, 0.9038461538461537, 0.9294871794871795, 0.9615384615384615]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.9582874243460453, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 6, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
80,1720632601.507957,0.8141319751739502,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, max_features=5,
                                        min_samples_leaf=14,
                                        min_samples_split=20, n_estimators=512,
                                        warm_start=True))])",False,0.8846,True,"{'roc_auc': [0.8525641025641025, 0.9358974358974359, 0.8846153846153846, 0.8782051282051282, 0.8717948717948719]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.2654629257835921, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 14, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0}"
81,1720632602.3234441,1.3424053192138672,"Pipeline(steps=[('learner',
                 RandomForestClassifier(max_features=28, min_samples_leaf=11,
                                        min_samples_split=19, n_estimators=512,
                                        warm_start=True))])",False,0.8846,True,"{'roc_auc': [0.8076923076923077, 0.8205128205128205, 0.9038461538461539, 0.9679487179487178, 0.9230769230769231]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'True', 'criterion': 'gini', 'max_depth': 'None', 'max_features': 0.5021775835331435, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 11, 'min_samples_split': 19, 'min_weight_fraction_leaf': 0.0}"
82,1720632603.6671584,0.6969823837280273,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=1, min_samples_leaf=13,
                                        min_samples_split=11, n_estimators=512,
                                        warm_start=True))])",False,0.8949,True,"{'roc_auc': [0.8974358974358975, 0.9358974358974359, 0.9743589743589743, 0.8397435897435898, 0.8269230769230769]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.07904010758872204, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 13, 'min_samples_split': 11, 'min_weight_fraction_leaf': 0.0}"
83,1720632604.3655233,0.7125167846679688,"Pipeline(steps=[('learner',
                 RandomForestClassifier(bootstrap=False, criterion='entropy',
                                        max_features=1, min_samples_leaf=8,
                                        min_samples_split=6, n_estimators=512,
                                        warm_start=True))])",False,0.8705,True,"{'roc_auc': [0.8717948717948718, 0.9358974358974359, 0.7692307692307693, 0.858974358974359, 0.9166666666666666]}",ok,,,,,,sklearn.ensemble._forest.RandomForestClassifier,"{'bootstrap': 'False', 'criterion': 'entropy', 'max_depth': 'None', 'max_features': 0.05440882526203339, 'max_leaf_nodes': 'None', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 8, 'min_samples_split': 6, 'min_weight_fraction_leaf': 0.0}"
